序号,订单号,订单类型,商品名称,订单日期,订单时间,起租日期,退租日期,结算日期,租金
592,WT_ZL_260101_00021,正常订单,StockLi,2026-01-01,12:00:42,2026-01-02,2026-01-02,2026-01-02,260.00
593,WT_ZL_260101_00020,正常订单,中级双板套餐,2026-01-01,11:53:37,2026-01-01,2026-01-03,2026-01-03,540.00
594,WT_ZL_260101_00020,正常订单,头盔,2026-01-01,11:53:37,2026-01-01,2026-01-03,2026-01-03,180.00
595,WT_ZL_260101_00019,正常订单,头盔,2026-01-01,11:52:27,2026-01-01,2026-01-01,2026-01-01,60.00
596,WT_ZL_260101_00017,正常订单,手套,2026-01-01,11:03:35,2026-01-01,2026-01-01,2026-01-01,50.00
597,WT_ZL_260101_00016,正常订单,【其他】雪杖,2026-01-01,11:00:34,2026-01-01,2026-01-01,2026-01-01,50.00
598,WT_ZL_260101_00015,正常订单,【中级】全能板+青少全能,2026-01-01,10:59:15,2026-01-01,2026-01-01,2026-01-01,150.00
599,WT_ZL_260101_00015,正常订单,【其他】普通单板,2026-01-01,10:59:15,2026-01-01,2026-01-01,2026-01-01,180.00
600,WT_ZL_260101_00014,正常订单,普通单板套餐,2026-01-01,10:56:04,2026-01-01,2026-01-03,2026-01-03,600.00
601,WT_ZL_260101_00013,正常订单,【双板鞋】全品牌,2026-01-01,10:47:47,2026-01-01,2026-01-03,2026-01-03,340.00
602,WT_ZL_260101_00012,正常订单,【中级】全能板+青少全能,2026-01-01,10:25:06,2026-01-01,2026-01-01,2026-01-01,150.00
603,WT_ZL_260101_00012,正常订单,【中级】全能板+青少全能,2026-01-01,10:25:06,2026-01-01,2026-01-01,2026-01-01,150.00
604,WT_ZL_260101_00011,正常订单,中级双板套餐,2026-01-01,10:04:02,2026-01-01,2026-01-01,2026-01-01,200.00
605,WT_ZL_260101_00011,正常订单,中级双板套餐,2026-01-01,10:04:02,2026-01-01,2026-01-01,2026-01-01,200.00
606,WT_ZL_260101_00010,正常订单,【单板鞋】其他,2026-01-01,10:00:38,2026-01-01,2026-01-01,2026-01-01,120.00
607,WT_ZL_260101_00009,正常订单,【其他】雪杖,2026-01-01,09:37:05,2026-01-01,2026-01-01,2026-01-01,50.00
608,WT_ZL_260101_00008,正常订单,【双板鞋】全品牌,2026-01-01,09:24:43,2026-01-01,2026-01-03,2026-01-03,340.00
609,WT_ZL_260101_00007,正常订单,【单板鞋】其他,2026-01-01,09:23:34,2026-01-01,2026-01-02,2026-01-02,230.00
610,WT_ZL_260101_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-01-01,09:15:14,2026-01-01,2026-01-02,2026-01-02,400.00
611,WT_ZL_260101_00005,正常订单,中级双板套餐,2026-01-01,09:07:38,2026-01-01,2026-01-02,2026-01-02,360.00
612,WT_ZL_260101_00005,正常订单,中级双板套餐,2026-01-01,09:07:38,2026-01-01,2026-01-01,2026-01-02,180.00
613,WT_ZL_260101_00005,正常订单,中级双板套餐,2026-01-01,09:07:38,2026-01-01,2026-01-02,2026-01-02,360.00
614,WT_ZL_260101_00004,正常订单,中级双板套餐,2026-01-01,08:57:18,2026-01-01,2026-01-01,2026-01-01,200.00
615,WT_ZL_260101_00003,正常订单,【高级】BurtonStepOn,2026-01-01,08:42:27,2026-01-01,2026-01-01,2026-01-01,260.00
616,WT_ZL_260101_00002,正常订单,【成人中端】雪服Awka小树/nobaday,2026-01-01,08:34:23,2026-01-01,2026-01-02,2026-01-02,180.00
617,WT_ZL_260101_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-01-01,08:25:46,2026-01-01,2026-01-01,2026-01-01,220.00
618,WT_ZL_251231_00026,正常订单,【其他】普通单板,2025-12-31,23:01:29,2025-12-31,2025-12-31,2026-01-01,150.00
619,WT_ZL_251231_00025,正常订单,Awka小树/nobaday雪服套装,2025-12-31,21:11:17,2025-12-31,2026-01-01,2026-01-01,300.00
620,WT_ZL_251231_00024,正常订单,雪镜,2025-12-31,20:51:25,2025-12-31,2025-12-31,2026-01-01,60.00
621,WT_ZL_251231_00023,正常订单,【其他】普通单板,2025-12-31,19:35:33,2025-12-31,2025-12-31,2026-01-01,150.00
622,WT_ZL_251231_00022,正常订单,雪镜,2025-12-31,18:56:56,2025-12-31,2025-12-31,2025-12-31,60.00
623,WT_ZL_251231_00020,正常订单,中级双板套餐,2025-12-31,18:44:22,2025-12-31,2025-12-31,2026-01-01,180.00
624,WT_ZL_251231_00020,正常订单,中级双板套餐,2025-12-31,18:44:22,2025-12-31,2025-12-31,2026-01-01,180.00
625,WT_ZL_251231_00019,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-31,18:40:04,2025-12-31,2025-12-31,2025-12-31,60.00
626,WT_ZL_251231_00018,正常订单,【对讲机】小米/318,2025-12-31,18:36:12,2025-12-31,2026-01-01,2026-01-01,100.00
627,WT_ZL_251231_00017,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-31,18:26:01,2025-12-31,2025-12-31,2026-01-01,60.00
628,WT_ZL_251231_00016,正常订单,【中级】全能板+青少全能,2025-12-31,17:22:51,2025-12-31,2026-01-01,2026-01-01,260.00
629,WT_ZL_251231_00016,正常订单,【中级】全能板+青少全能,2025-12-31,17:22:51,2025-12-31,2025-12-31,2026-01-01,130.00
630,NS_ZL_251231_00001,正常订单,【成人高端】雪服Phenix,2025-12-31,16:59:07,2025-12-31,2025-12-31,2025-12-31,150.00
631,WT_ZL_251231_00015,正常订单,【中级】全能板+青少全能,2025-12-31,15:57:23,2025-12-31,2026-01-03,2026-01-03,520.00
632,WT_ZL_251231_00014,正常订单,【其他】普通单板,2025-12-31,14:26:03,2025-12-31,2025-12-31,2026-01-01,150.00
633,WT_ZL_251231_00013,正常订单,中级双板套餐,2025-12-31,14:21:41,2025-12-31,2025-12-31,2025-12-31,200.00
634,WT_ZL_251231_00012,正常订单,【高级】BurtonStepOn,2025-12-31,13:54:38,2025-12-31,2025-12-31,2026-01-01,260.00
635,WT_ZL_251231_00011,正常订单,StockLi,2025-12-31,13:06:38,2025-12-31,2026-01-02,2026-01-02,780.00
636,WT_ZL_251231_00009,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-31,12:57:32,2025-12-31,2025-12-31,2025-12-31,60.00
637,WT_ZL_251231_00008,正常订单,中级双板套餐,2025-12-31,11:12:28,2025-12-31,2026-01-02,2026-01-02,540.00
638,WT_ZL_251231_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-31,10:48:45,2025-12-31,2025-12-31,2025-12-31,220.00
639,WT_ZL_251231_00006,正常订单,【单板鞋】其他,2025-12-31,10:15:32,2025-12-31,2025-12-31,2025-12-31,120.00
640,WT_ZL_251231_00003,正常订单,普通单板套餐,2025-12-31,09:56:34,2025-12-31,2026-01-01,2026-01-01,400.00
641,WT_ZL_251231_00002,正常订单,雪镜,2025-12-31,09:30:28,2025-12-31,2025-12-31,2025-12-31,70.00
642,WT_ZL_251231_00001,正常订单,【单板鞋】其他,2025-12-31,09:19:34,2025-12-31,2025-12-31,2026-01-01,110.00
643,WT_ZL_251230_00014,正常订单,中级双板套餐,2025-12-30,16:11:11,2025-12-31,2026-01-03,2026-01-03,720.00
644,WT_ZL_251230_00012,正常订单,高级双板套餐,2025-12-30,15:55:46,2025-12-31,2026-01-02,2026-01-02,810.00
645,WT_ZL_251230_00012,正常订单,高级双板套餐,2025-12-30,15:55:46,2025-12-31,2026-01-02,2026-01-02,810.00
646,WT_ZL_251230_00012,正常订单,高级双板套餐,2025-12-30,15:55:46,2025-12-31,2026-01-02,2026-01-02,810.00
647,NS_ZL_251230_00002,正常订单,【其他】普通单板,2025-12-30,14:42:29,2025-12-30,2025-12-30,2025-12-30,100.00
648,NS_ZL_251230_00001,正常订单,【单板鞋】其他,2025-12-30,14:10:48,2025-12-30,2025-12-30,2025-12-30,50.00
649,WT_ZL_251230_00010,正常订单,高级双板套餐,2025-12-30,13:07:40,2025-12-30,2025-12-30,2025-12-30,270.00
650,WT_ZL_251230_00009,正常订单,普通单板套餐,2025-12-30,13:00:55,2025-12-30,2025-12-30,2025-12-30,200.00
651,WT_ZL_251230_00009,正常订单,普通单板套餐,2025-12-30,13:00:55,2025-12-30,2025-12-30,2025-12-30,200.00
652,WT_ZL_251230_00008,正常订单,【高级】BurtonStepOn,2025-12-30,12:41:59,2026-01-01,2026-01-02,2026-01-02,520.00
653,WT_ZL_251230_00008,正常订单,【其他】普通单板,2025-12-30,12:41:59,2026-01-01,2026-01-02,2026-01-02,300.00
654,WT_ZL_251230_00008,正常订单,【其他】普通单板,2025-12-30,12:41:59,2026-01-01,2026-01-02,2026-01-02,300.00
655,WT_ZL_251230_00007,正常订单,普通单板套餐,2025-12-30,11:10:26,2025-12-30,2025-12-30,2025-12-30,200.00
656,WT_ZL_251230_00006,正常订单,【单板鞋】其他,2025-12-30,10:24:12,2025-12-30,2025-12-30,2025-12-30,120.00
657,WT_ZL_251230_00005,正常订单,【中级】全能板+青少全能,2025-12-30,10:06:39,2025-12-30,2025-12-30,2025-12-30,150.00
658,WT_ZL_251230_00004,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-30,10:00:06,2025-12-30,2025-12-30,2025-12-30,80.00
659,WT_ZL_251230_00003,正常订单,【双板鞋】全品牌,2025-12-30,09:58:17,2025-12-30,2025-12-30,2025-12-30,120.00
660,WT_ZL_251230_00001,正常订单,【其他】普通单板,2025-12-30,08:36:28,2025-12-30,2025-12-30,2025-12-30,180.00
661,WT_ZL_251230_00001,正常订单,【其他】普通单板,2025-12-30,08:36:28,2025-12-30,2025-12-30,2025-12-30,180.00
662,WT_ZL_251230_00001,正常订单,【其他】普通单板,2025-12-30,08:36:28,2025-12-30,2025-12-30,2025-12-30,180.00
663,QJ_ZL_251229_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-29,21:24:05,2025-12-29,2025-12-29,2025-12-29,150.00
664,QJ_ZL_251229_00004,正常订单,头盔,2025-12-29,21:24:05,2025-12-29,2025-12-29,2025-12-29,25.00
665,WT_ZL_251229_00012,正常订单,StockLi,2025-12-29,17:19:50,2025-12-29,2025-12-30,2025-12-30,260.00
666,WT_ZL_251229_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-29,13:12:45,2025-12-29,2025-12-30,2025-12-30,360.00
667,WT_ZL_251229_00009,正常订单,【中级】全能板+青少全能,2025-12-29,13:03:15,2025-12-29,2025-12-29,2025-12-29,150.00
668,WT_ZL_251229_00007,正常订单,【高级】BurtonStepOn,2025-12-29,11:55:02,2025-12-29,2025-12-29,2025-12-29,260.00
669,WT_ZL_251229_00003,正常订单,【双板鞋】全品牌,2025-12-29,09:33:28,2025-12-29,2025-12-31,2025-12-31,330.00
670,WT_ZL_251229_00002,正常订单,【中级】全能板+青少全能,2025-12-29,08:52:00,2025-12-29,2025-12-29,2025-12-29,150.00
671,WT_ZL_251229_00001,正常订单,【中级】全能板+青少全能,2025-12-29,08:18:40,2025-12-29,2025-12-29,2025-12-29,130.00
672,NS_ZL_251228_00010,正常订单,普通单板套餐,2025-12-28,16:07:25,2025-12-28,2025-12-28,2025-12-28,255.00
673,NS_ZL_251228_00009,正常订单,普通单板套餐,2025-12-28,16:05:45,2025-12-28,2025-12-28,2025-12-28,255.00
674,NS_ZL_251228_00008,正常订单,普通单板套餐,2025-12-28,16:04:27,2025-12-28,2025-12-28,2025-12-28,255.00
675,NS_ZL_251228_00007,正常订单,小乌龟护臀,2025-12-28,15:31:05,2025-12-28,2025-12-28,2025-12-28,50.00
676,NS_ZL_251228_00007,正常订单,小乌龟护臀,2025-12-28,15:31:05,2025-12-28,2025-12-28,2025-12-28,50.00
677,NS_ZL_251228_00007,正常订单,小乌龟护臀,2025-12-28,15:31:05,2025-12-28,2025-12-28,2025-12-28,50.00
678,NS_ZL_251228_00006,正常订单,小乌龟护臀,2025-12-28,15:29:33,2025-12-28,2025-12-28,2025-12-28,50.00
679,NS_ZL_251228_00006,正常订单,小乌龟护臀,2025-12-28,15:29:33,2025-12-28,2025-12-28,2025-12-28,50.00
680,WT_ZL_251228_00016,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-28,13:21:41,2025-12-28,2025-12-28,2025-12-28,180.00
681,WT_ZL_251228_00015,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-28,13:13:48,2025-12-28,2025-12-30,2025-12-30,540.00
682,WT_ZL_251228_00014,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-28,12:54:31,2025-12-28,2025-12-28,2025-12-28,80.00
683,WT_ZL_251228_00013,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-28,12:53:50,2025-12-28,2025-12-28,2025-12-28,120.00
684,NS_ZL_251228_00005,正常订单,【FIS】双板,2025-12-28,11:46:22,2025-12-28,2025-12-28,2025-12-28,160.00
685,NS_ZL_251228_00004,正常订单,小乌龟护臀,2025-12-28,10:22:35,2025-12-28,2025-12-28,2025-12-28,50.00
686,WT_ZL_251228_00011,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-28,10:18:51,2025-12-28,2025-12-28,2025-12-28,220.00
687,WT_ZL_251228_00010,正常订单,普通单板套餐,2025-12-28,10:15:07,2025-12-28,2025-12-31,2025-12-31,800.00
688,NS_ZL_251228_00003,正常订单,【中级】全能板+青少全能,2025-12-28,10:06:40,2025-12-28,2025-12-28,2025-12-28,150.00
689,WT_ZL_251228_00009,正常订单,手套,2025-12-28,09:53:03,2025-12-28,2025-12-28,2025-12-28,50.00
690,WT_ZL_251228_00007,正常订单,【中级】全能板+青少全能,2025-12-28,09:08:20,2025-12-28,2025-12-28,2025-12-28,150.00
691,NS_ZL_251228_00002,正常订单,【FIS】双板,2025-12-28,09:07:51,2025-12-28,2025-12-28,2025-12-28,150.00
692,WT_ZL_251228_00005,正常订单,【其他】普通单板,2025-12-28,09:02:35,2025-12-28,2025-12-28,2025-12-28,180.00
693,NS_ZL_251228_00001,正常订单,【FIS】双板,2025-12-28,09:00:23,2025-12-28,2025-12-28,2025-12-28,150.00
694,WT_ZL_251228_00004,正常订单,【中级】全能板+青少全能,2025-12-28,08:21:40,2025-12-28,2025-12-28,2025-12-28,130.00
695,WT_ZL_251228_00002,正常订单,普通单板套餐,2025-12-28,08:08:48,2025-12-28,2025-12-28,2025-12-28,230.00
696,QJ_ZL_251227_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,22:19:07,2025-12-28,2025-12-28,2025-12-28,150.00
697,QJ_ZL_251227_00002,正常订单,普通单板套餐,2025-12-27,21:48:19,2025-12-28,2025-12-28,2025-12-28,100.00
698,WT_ZL_251227_00035,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,21:01:27,2025-12-27,2025-12-28,2025-12-28,360.00
699,NS_ZL_251227_00009,正常订单,小乌龟护臀,2025-12-27,17:40:06,2025-12-27,2025-12-27,2025-12-27,50.00
700,NS_ZL_251227_00009,正常订单,小乌龟护臀,2025-12-27,17:40:06,2025-12-27,2025-12-27,2025-12-27,50.00
701,NS_ZL_251227_00008,正常订单,小乌龟护臀,2025-12-27,17:38:02,2025-12-27,2025-12-27,2025-12-27,50.00
702,NS_ZL_251227_00008,正常订单,小乌龟护臀,2025-12-27,17:38:02,2025-12-27,2025-12-27,2025-12-27,50.00
703,NS_ZL_251227_00007,正常订单,小乌龟护臀,2025-12-27,17:35:08,2025-12-27,2025-12-27,2025-12-27,50.00
704,NS_ZL_251227_00007,正常订单,小乌龟护臀,2025-12-27,17:35:08,2025-12-27,2025-12-27,2025-12-27,50.00
705,NS_ZL_251227_00006,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-27,17:26:28,2025-12-27,2025-12-27,2025-12-27,70.00
706,NS_ZL_251227_00003,正常订单,小乌龟护臀,2025-12-27,14:59:28,2025-12-27,2025-12-27,2025-12-27,50.00
707,WT_ZL_251227_00032,正常订单,【中级】全能板+青少全能,2025-12-27,13:35:21,2025-12-27,2025-12-27,2025-12-27,150.00
708,WT_ZL_251227_00030,正常订单,普通单板套餐,2025-12-27,13:20:07,2025-12-27,2025-12-28,2025-12-28,400.00
709,WT_ZL_251227_00029,正常订单,【高级】BurtonStepOn,2025-12-27,13:04:22,2025-12-28,2025-12-28,2025-12-28,260.00
710,WT_ZL_251227_00028,正常订单,【高级】BurtonStepOn,2025-12-27,12:20:22,2025-12-28,2025-12-28,2025-12-28,260.00
711,WT_ZL_251227_00027,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,11:48:26,2025-12-27,2025-12-28,2025-12-28,360.00
712,WT_ZL_251227_00026,正常订单,【双板鞋】全品牌,2025-12-27,11:41:22,2025-12-27,2025-12-27,2025-12-27,120.00
713,NS_ZL_251227_00002,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-27,11:38:10,2025-12-27,2025-12-27,2025-12-27,80.00
714,WT_ZL_251227_00024,正常订单,中级双板套餐,2025-12-27,11:02:11,2025-12-27,2025-12-27,2025-12-27,200.00
715,WT_ZL_251227_00023,正常订单,手套,2025-12-27,10:54:07,2025-12-27,2025-12-27,2025-12-27,50.00
716,WT_ZL_251227_00022,正常订单,【中级】全能板+青少全能,2025-12-27,10:41:19,2025-12-27,2025-12-27,2025-12-27,150.00
717,WT_ZL_251227_00021,正常订单,雪镜,2025-12-27,10:41:10,2025-12-27,2025-12-27,2025-12-27,70.00
718,QJ_ZL_251227_00001,正常订单,高级双板套餐,2025-12-27,10:32:53,2025-12-27,2025-12-30,2025-12-30,830.00
719,NS_ZL_251227_00001,正常订单,【单板鞋】其他,2025-12-27,10:25:03,2025-12-27,2025-12-27,2025-12-27,60.00
720,WT_ZL_251227_00018,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,10:07:36,2025-12-27,2025-12-30,2025-12-30,720.00
721,WT_ZL_251227_00019,正常订单,【其他】普通单板,2025-12-27,10:07:28,2025-12-27,2025-12-30,2025-12-30,600.00
722,WT_ZL_251227_00017,正常订单,头盔,2025-12-27,10:04:31,2025-12-27,2025-12-27,2025-12-27,70.00
723,WT_ZL_251227_00016,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,10:02:29,2025-12-27,2025-12-27,2025-12-27,180.00
724,WT_ZL_251227_00014,正常订单,【其他】普通单板,2025-12-27,10:01:13,2025-12-27,2025-12-27,2025-12-27,180.00
725,WT_ZL_251227_00013,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,09:55:42,2025-12-27,2025-12-27,2025-12-27,180.00
726,WT_ZL_251227_00013,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,09:55:42,2025-12-27,2025-12-27,2025-12-27,190.00
727,WT_ZL_251227_00012,正常订单,【其他】普通单板,2025-12-27,09:45:11,2025-12-27,2025-12-27,2025-12-27,180.00
728,WT_ZL_251227_00011,正常订单,普通单板套餐,2025-12-27,09:43:28,2025-12-27,2025-12-28,2025-12-28,400.00
729,WT_ZL_251227_00011,正常订单,Awka小树/nobaday雪服套装,2025-12-27,09:43:28,2025-12-27,2025-12-28,2025-12-28,300.00
730,WT_ZL_251227_00011,正常订单,头盔,2025-12-27,09:43:28,2025-12-27,2025-12-28,2025-12-28,120.00
731,WT_ZL_251227_00011,正常订单,雪镜,2025-12-27,09:43:28,2025-12-27,2025-12-28,2025-12-28,120.00
732,WT_ZL_251227_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,09:36:51,2025-12-27,2025-12-27,2025-12-27,180.00
733,WT_ZL_251227_00009,正常订单,【双板鞋】全品牌,2025-12-27,09:35:33,2025-12-27,2025-12-27,2025-12-27,120.00
734,WT_ZL_251227_00008,正常订单,【单板鞋】其他,2025-12-27,09:25:14,2025-12-27,2025-12-27,2025-12-27,120.00
735,WT_ZL_251227_00006,正常订单,【中级】全能板+青少全能,2025-12-27,09:18:12,2025-12-27,2025-12-29,2025-12-29,390.00
736,WT_ZL_251227_00007,正常订单,高级双板套餐,2025-12-27,09:16:46,2025-12-27,2025-12-28,2025-12-30,540.00
737,WT_ZL_251227_00007,正常订单,高级双板套餐,2025-12-27,09:16:46,2025-12-27,2025-12-28,2025-12-30,540.00
738,WT_ZL_251227_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,09:16:46,2025-12-27,2025-12-28,2025-12-30,360.00
739,WT_ZL_251227_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,09:16:46,2025-12-27,2025-12-28,2025-12-30,360.00
740,WT_ZL_251227_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-27,08:50:54,2025-12-27,2025-12-27,2025-12-27,180.00
741,WT_ZL_251227_00004,正常订单,【其他】普通单板,2025-12-27,08:49:31,2025-12-27,2025-12-27,2025-12-27,180.00
742,WT_ZL_251227_00003,正常订单,【其他】普通单板,2025-12-27,08:42:14,2025-12-27,2025-12-28,2025-12-28,300.00
743,WT_ZL_251227_00002,正常订单,【其他】普通单板,2025-12-27,08:23:14,2025-12-27,2025-12-27,2025-12-27,180.00
744,WT_ZL_251227_00001,正常订单,【其他】雪杖,2025-12-27,08:17:43,2025-12-27,2025-12-27,2025-12-27,50.00
745,QJ_ZL_251226_00002,正常订单,【双板鞋】全品牌,2025-12-26,20:41:24,2025-12-26,2025-12-26,2025-12-26,60.00
746,NS_ZL_251226_00006,正常订单,【其他】普通单板,2025-12-26,19:56:02,2025-12-26,2025-12-26,2025-12-26,100.00
747,QJ_ZL_251226_00001,正常订单,普通单板套餐,2025-12-26,19:55:48,2025-12-26,2025-12-28,2025-12-28,300.00
748,QJ_ZL_251226_00001,正常订单,普通单板套餐,2025-12-26,19:55:48,2025-12-26,2025-12-28,2025-12-28,300.00
749,WT_ZL_251226_00011,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-26,18:33:27,2025-12-26,2025-12-27,2025-12-27,360.00
750,NS_ZL_251226_00005,正常订单,小乌龟护臀,2025-12-26,18:14:14,2025-12-26,2025-12-26,2025-12-26,50.00
751,NS_ZL_251226_00005,正常订单,小乌龟护臀,2025-12-26,18:14:14,2025-12-26,2025-12-26,2025-12-26,50.00
752,NS_ZL_251226_00005,正常订单,小乌龟护臀,2025-12-26,18:14:14,2025-12-26,2025-12-26,2025-12-26,50.00
753,WT_ZL_251226_00010,正常订单,【其他】普通单板,2025-12-26,18:13:51,2025-12-26,2025-12-27,2025-12-27,300.00
754,NS_ZL_251226_00004,正常订单,小乌龟护臀,2025-12-26,13:41:29,2025-12-26,2025-12-26,2025-12-26,50.00
755,NS_ZL_251226_00003,正常订单,小乌龟护臀,2025-12-26,13:35:13,2025-12-26,2025-12-26,2025-12-26,50.00
756,WT_ZL_251226_00009,正常订单,普通单板套餐,2025-12-26,13:27:49,2025-12-26,2025-12-26,2025-12-26,200.00
757,WT_ZL_251226_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-26,11:34:11,2025-12-26,2025-12-26,2025-12-26,180.00
758,WT_ZL_251226_00005,正常订单,BurtonStepOn套餐,2025-12-26,10:49:11,2025-12-26,2025-12-26,2025-12-26,320.00
759,WT_ZL_251226_00005,正常订单,头盔,2025-12-26,10:49:11,2025-12-26,2025-12-26,2025-12-26,60.00
760,NS_ZL_251226_00001,正常订单,【其他】普通单板,2025-12-26,10:38:16,2025-12-26,2025-12-26,2025-12-26,150.00
761,WT_ZL_251226_00004,正常订单,中级双板套餐,2025-12-26,10:13:30,2025-12-26,2025-12-26,2025-12-26,200.00
762,WT_ZL_251226_00003,正常订单,【高级】BurtonStepOn,2025-12-26,10:12:55,2025-12-26,2025-12-27,2025-12-27,560.00
763,WT_ZL_251226_00002,正常订单,【中级】全能板+青少全能,2025-12-26,09:56:58,2025-12-26,2025-12-26,2025-12-26,150.00
764,WT_ZL_251226_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-26,09:12:54,2025-12-26,2025-12-26,2025-12-26,220.00
765,WT_ZL_251225_00020,正常订单,高级双板套餐,2025-12-25,17:05:36,2025-12-26,2025-12-26,2025-12-26,270.00
766,WT_ZL_251225_00016,正常订单,StockLi,2025-12-25,17:00:14,2025-12-26,2025-12-26,2025-12-26,260.00
767,WT_ZL_251225_00014,正常订单,【FIS】双板,2025-12-25,15:18:16,2025-12-25,2025-12-26,2025-12-26,520.00
768,WT_ZL_251225_00013,正常订单,手套,2025-12-25,13:28:58,2025-12-25,2025-12-25,2025-12-25,40.00
769,WT_ZL_251225_00012,正常订单,中级双板套餐,2025-12-25,13:12:05,2025-12-25,2025-12-25,2025-12-25,180.00
770,WT_ZL_251225_00011,正常订单,【中级】全能板+青少全能,2025-12-25,13:10:29,2025-12-25,2025-12-25,2025-12-25,130.00
771,WT_ZL_251225_00010,正常订单,【其他】普通单板,2025-12-25,12:52:35,2025-12-25,2025-12-25,2025-12-25,180.00
772,WT_ZL_251225_00009,正常订单,【双板鞋】全品牌,2025-12-25,12:40:29,2025-12-25,2025-12-29,2025-12-29,550.00
773,WT_ZL_251225_00008,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2025-12-25,12:28:12,2025-12-25,2025-12-25,2025-12-25,80.00
774,WT_ZL_251225_00007,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-25,12:18:36,2025-12-25,2025-12-25,2025-12-25,80.00
775,WT_ZL_251225_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-25,11:29:51,2025-12-25,2025-12-25,2025-12-25,220.00
776,WT_ZL_251225_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-25,11:02:06,2025-12-25,2025-12-30,2025-12-30,1080.00
777,WT_ZL_251225_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-25,10:45:46,2025-12-25,2025-12-25,2025-12-25,220.00
778,WT_ZL_251225_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-25,10:45:46,2025-12-25,2025-12-25,2025-12-25,220.00
779,NS_ZL_251225_00003,正常订单,【成人中端】雪服Awka小树/nobaday,2025-12-25,10:37:44,2025-12-25,2025-12-25,2025-12-25,150.00
780,WT_ZL_251225_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-25,10:02:37,2025-12-25,2025-12-25,2025-12-25,220.00
781,WT_ZL_251225_00002,正常订单,【双板鞋】全品牌,2025-12-25,09:59:12,2025-12-25,2025-12-25,2025-12-26,120.00
782,WT_ZL_251225_00001,正常订单,【中级】全能板+青少全能,2025-12-25,09:28:29,2025-12-25,2025-12-25,2025-12-25,150.00
783,NS_ZL_251225_00001,正常订单,【FIS】双板,2025-12-25,09:06:50,2025-12-25,2025-12-25,2025-12-25,150.00
784,WT_ZL_251224_00013,正常订单,高级双板套餐,2025-12-24,17:50:39,2025-12-25,2025-12-25,2025-12-25,270.00
785,NS_ZL_251224_00004,正常订单,【其他】普通单板,2025-12-24,16:48:34,2025-12-24,2025-12-24,2025-12-24,150.00
786,WT_ZL_251224_00012,正常订单,手套,2025-12-24,14:35:58,2025-12-24,2025-12-24,2025-12-24,50.00
787,WT_ZL_251224_00011,正常订单,【双板鞋】全品牌,2025-12-24,13:12:48,2025-12-24,2025-12-28,2025-12-28,550.00
788,WT_ZL_251224_00010,正常订单,高级双板套餐,2025-12-24,12:56:22,2025-12-24,2025-12-26,2025-12-26,810.00
789,WT_ZL_251224_00009,正常订单,【FIS】双板,2025-12-24,11:52:58,2025-12-24,2025-12-24,2025-12-24,260.00
790,NS_ZL_251224_00003,正常订单,【其他】普通单板,2025-12-24,11:27:04,2025-12-24,2025-12-24,2025-12-24,90.00
791,NS_ZL_251224_00002,正常订单,【FIS】双板,2025-12-24,10:50:14,2025-12-24,2025-12-24,2025-12-24,150.00
